Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8708693109,JJH8340,NY,OMS,06/25/2019,38,PICK,DODGE,T,24690,36130,36150,20200930,28,28,28,365888,T103,II,1100A,,NY,F,170,Lenox Ave,,0,408,D1,,YYYYYY,0900A,0700P,RD,,2019,,0,16,,,,
1446396551,GSB7580,NY,PAS,10/13/2018,40,SUBN,FORD,P,57270,45820,70320,20200918,43,43,43,960975,0043,0000,0550P,,,O,1868,PATTERSON AVE,,0,408,C,,BBBBBBB,ALL,ALL,RED,0,2017,-,0,,,,,
4653396127,23207LV,NY,OML,02/11/2019,36,SUBN,CHRYS,V,0,0,0,0,,0,0,0,,,1139A,,QN,,,SB 164TH ST @ JEWEL,AVE,0,1180,B,T,,,,GY,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8742520538,T755933C,NY,OMT,06/11/2019,70,SUBN,MITSU,T,45210,0,0,20190531,1,1,1,368515,T101,N,0310P,,NY,I,S,W Thames St,10ft E/of South End,0,408,C3,,YYYYYYY,,,GY,,2018,,0,L,,,,
8615476007,XBYG39,NJ,PAS,08/24/2018,14,DELV,ISUZU,T,21230,0,0,20180088,1,1,1,362543,T101,A,0826A,,NY,I,S,Fulton St,150ft W/of Broadway,0,408,C,,YYYYYYY,,,GREEN,,0,,0,16,,,,
8748402930,89301ML,NY,COM,06/10/2019,82,VAN,ME/BE,T,34490,0,0,20201130,14,14,14,363509,T106,J,0126P,,NY,I,S,W 36th St,50ft W/of 5th Ave,0,408,F1,,YYYYYYY,,,WHITE,,2018,,0,19,,,,
1449639586,HXM3323,NY,PAS,04/08/2019,48,P-U,DODGE,P,80330,46980,12130,20200301,77,77,77,953646,0077,0000,0927A,,K,F,1152,ST JOHNS PL,,0,408,E9,,BBBBBBB,ALL,ALL,WH,0,2014,-,0,,,,,
8620822731,927615,RI,PAS,06/03/2019,38,VAN,FORD,T,34750,0,0,88880088,18,18,18,365913,T106,C,0721A,,NY,I,S,W 49th St,80ft W/of 6th Ave,0,408,H1,,YYYYY,0700A,0600P,OTHER,,0,,0,14,,,,
8556884489,9DC7257,MD,PAS,11/10/2018,21,4DSD,VOLVO,T,40090,18590,27890,20191288,110,110,110,358574,T401,X,0813A,,Q,F,93-08,Corona Ave,,0,408,D1,,YYYYYY,0800A,0830A,RED,,0,,0,L,,,,
4009040002,90263MA,NY,COM,07/17/2018,5,PICK,TOYOT,V,0,0,0,0,,0,0,0,,,0429P,,BX,,,NB WEBSTER AVE @ E 1,88TH ST,0,1111,C,T,,,,WH,,2015,,0,,BUS LANE VIOLATION,,,
8650274195,61652JZ,NY,COM,10/26/2018,69,VAN,CHEVR,T,17370,13610,27800,20191130,13,13,13,365876,T102,C,0813A,,NY,O,39,E 19th St,,0,408,H1,,YYYYYY,0800A,0600P,BL,,2010,,0,08,,,,
8678894830,34085ML,NY,COM,05/01/2019,78,DELV,ISUZU,T,20890,21790,21890,20200228,106,106,106,354200,T803,BB,0218A,,Q,F,128-11,116th Ave,,0,408,K6,,YYYYYYY,0900P,0500A,WH,,2017,,0,N,,,,
8709240585,HVU4519,NY,OMS,06/07/2019,20,4DSD,TOYOT,T,17170,31790,10110,20190930,9,9,9,359567,T101,C,0207P,,NY,F,229,E 9th St,,0,408,H1,,YYYYYY,0700A,0600P,WH,,2018,,0,32,,,,
8721851724,J78KLA,NJ,PAS,01/23/2019,38,4DSD,HYUND,T,9540,16140,16290,88880088,110,110,110,367859,T401,C,1143A,,Q,O,77-05,41st Ave,,0,408,C4,,YYYYYY,1000A,0700P,RED,,0,,0,39,,,,
8644828060,EDA8872,NY,PAS,09/13/2018,46,SUBN,TOYOT,T,22430,67830,22680,20191007,60,60,60,341963,T302,E,0325P,,K,F,164,Brighton 11th St,,0,408,I4,,YYYYYYY,,,GY,,2015,,0,41,,,,
8628394606,XY329V,NJ,PAS,08/23/2018,16,VAN,CHEVR,T,14710,23190,21790,88880088,1,1,1,362270,T105,C,1040A,1010A,NY,F,144,Chambers St,,0,408,D,,YYYYY,0700A,0400P,WHITE,,0,,0,002,,,,
8681668237,XX577J,NJ,PAS,10/13/2018,38,PICK,DODGE,T,34750,10610,13610,88880088,18,18,18,363515,T106,M,0821A,,NY,F,200,W 49th St,,0,408,I4,,Y,0800A,1200A,BLACK,,0,,0,10,,,,
8683352936,T685482C,NY,OMT,08/06/2018,21,4DSD,HYUND,T,35310,15710,11710,20190630,20,20,20,365825,T103,J,1107A,,NY,O,152,W 77th St,,0,408,D1,,Y  Y,1100A,1230A,GY,,2015,,0,43,,,,
8694330283,KBZ8396,PA,PAS,12/14/2018,21,4DSD,FORD,T,35330,14630,14680,20180088,62,62,62,366548,T302,K,0837A,,K,F,2125,E 12th St,,0,408,D1,,Y,0830A,1000A,GREY,,0,,0,34,,,,
8679354491,JAF2538,NY,PAS,07/20/2018,71,4DSD,MITSU,T,5330,27530,29830,20200617,76,76,76,359295,T302,A,0104P,,K,F,100,3rd Pl,,0,408,J6,,YYYYYYY,,,GY,,2002,,0,61,,,,
8660139045,DMH8544,NY,PAS,03/28/2019,37,SUBN,AUDI,T,5780,6030,6130,20191218,78,78,78,358908,T302,D,1240P,1234P,K,F,345,7th Ave,,0,408,I4,,YYYYYY,0900A,0700P,BK,,2015,317-9769,0,60,,,,
8642930871,GVM1570,NY,PAS,08/04/2018,38,SUBN,HONDA,T,17540,0,0,20190112,115,115,115,363973,T401,D,0909A,,Q,I,W,86th St,15ft S/of 37th Ave,0,408,K2,,Y,0900A,0700P,GY,,2004,,0,21-A,,,,
8709165381,HYB2708,NY,PAS,11/05/2018,17,SUBN,NISSA,T,38330,86030,75430,20200326,71,71,71,351343,T302,N,1222P,,K,O,779,E New York Ave,,0,408,C4,,YYYYYYY,0700A,0400P,GY,,2004,,0,Y,,,,
8737101584,GTT7670,NY,PAS,02/22/2019,21,4DSD,VOLKS,T,40320,13820,8320,20201112,49,49,49,357708,T201,H,1141A,,BX,O,2517,Holland Ave,,0,408,D1,,Y,1130A,0100P,GY,,2016,,0,49,,,,
1453672450,T459012C,NY,OMT,03/13/2019,21,SUBN,FORD,S,14630,18630,35980,20190930,61,61,0,907328,KS15,0000,0736A,,K,F,2503,AVE U,,0,408,D1,,YYYYYYB,0730A,0800A,BLK,0,2015,-,0,,,,,
8607672710,T696476C,NY,OMT,01/21/2019,20,4DSD,TOYOT,T,10020,28020,12550,20190630,52,52,52,367963,T201,L,0404P,,BX,F,3625,Bainbridge Ave,,0,408,I4,,YYYYY,0700A,0500P,BK,,2017,,0,31,,,,
1447282530,DLM7299,NY,PAS,10/20/2018,98,SUBN,CHRYS,P,0,40404,40404,20200416,68,68,68,965349,0068,0000,0938P,,K,F,268,BAY BRIDGE AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2003,-,0,,,,,
8638899270,T746691C,NY,OMT,11/08/2018,14,4DSD,TOYOT,T,10880,5430,5580,20190531,68,68,68,367382,T302,I,0213P,,K,O,416,86th St,,0,408,I4,,YYYYYYY,,,BK,,2016,,0,21,,,,
4008989924,91209JA,NY,COM,07/09/2018,5,DELV,INTER,V,0,0,0,0,,0,0,0,,,1217P,,BX,,,EB FORDHAM RD @ TIEB,OUT AVE,0,1111,C,T,,,,RD,,2002,,0,,BUS LANE VIOLATION,,,
8652152767,HVZ3993,NY,PAS,12/27/2018,20,SUBN,JEEP,T,49100,18510,31400,20191010,120,120,120,355668,T303,A,0930A,,R,O,165,St Marks Pl,,0,408,J2,,YYYYYYY,,,BK,,2015,,0,01-A,,,,
4656802001,GZR3165,NY,PAS,05/22/2019,36,SUBN,NISSA,V,10350,40404,40404,0,,0,0,0,,,0907A,,BK,,,SB 4TH AVE @ 28TH ST,,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8694661342,GBE2971,NY,PAS,09/07/2018,21,SUBN,HONDA,T,14180,37830,37880,20200901,69,69,69,353156,T302,M,0738A,,K,F,9124,Avenue L,,0,408,D1,,Y,0730A,0800A,BK,,2010,,0,U,,,,
8755706794,7UQU369,CA,PAS,06/24/2019,20,VAN,FORD,T,53130,0,0,20190088,83,83,83,357357,T301,I,0339P,,K,I,S,Jefferson St,30ft E/of Scott Ave,0,408,D,,YYYYY,0800A,0600P,BLACK,,0,,0,N,,,,
8682656530,28909MA,NY,COM,09/05/2018,74,VAN,FORD,T,53830,77230,27530,88880088,84,84,84,355074,T301,A,1024A,,K,F,153,Joralemon St,,0,408,C,,YYYYYYY,,,WHITE,,2010,,0,SPCL,,,,
8677900184,172460R,NJ,PAS,08/11/2018,40,4DSD,NISSA,T,86630,56230,26230,88880088,67,67,67,347585,T302,D,1252P,,K,F,872,Utica Ave,,0,408,F1,,YYYYYYY,,,BLACK,,0,,0,30,,,,
4656964190,JEH2564,NY,PAS,05/22/2019,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1205P,,BK,,,EB SHORE BLVD @ GIRA,RD ST,0,1180,B,T,,,,WH,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4651126492,FER8138,NC,PAS,12/10/2018,36,4S,NISSA,V,0,0,0,0,,0,0,0,,,0917A,,BK,,,WB LINDEN BLVD @ SCH,ENCK AVE,0,1180,B,T,,,,,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8716237894,GHA4747,NY,PAS,06/03/2019,21,SUBN,TOYOT,T,36880,14080,14130,20190618,63,63,63,361824,T302,E,1115A,,K,F,1396,E 46th St,,0,408,D1,,Y,1100A,1230A,BK,,2013,,0,11,,,,
1454626410,HZH8488,NY,PAS,04/22/2019,21,SDN,TOYOT,S,26940,49520,51520,20200829,48,48,0,668645,BX06,0000,1139A,,BX,O,846,E 176 ST,,0,408,D1,,YBBYBBB,1130A,0100P,GRA,0,2009,-,0,,,,,
4647358197,DBZ7808,NY,PAS,07/24/2018,36,SUBN,ROVER,V,0,0,0,0,,0,0,0,,,0341P,,QN,,,NB WOODHAVEN BLVD @,65TH AVE,0,1180,B,T,,,,GY,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4648194809,AE37045,AZ,PAS,09/28/2018,36,TK,FORD,V,0,0,0,0,,0,0,0,,,1052A,,QN,,,SB MAIN ST @ 63RD AV,E,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4652132670,96806MK,NY,COM,01/11/2019,36,VAN,FORD,V,10350,40404,40404,0,,0,0,0,,,0953A,,BK,,,NB 4TH AVE @ 13TH ST,,0,1180,B,T,,,,WH,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8648340585,GVA2208,NY,PAS,03/27/2019,70,4DSD,HYUND,T,14240,0,0,20190324,104,104,104,368623,T402,F,0411P,,Q,I,N,68th Ave,5ft W/of 79th St,0,408,J3,,YYYYYYY,,,RD,,2015,,0,23,,,,
8652924880,HPM8838,NY,PAS,06/30/2018,37,4DSD,TOYOT,T,27590,29890,31490,20190321,7,7,7,366539,T101,F,0109P,1124A,NY,F,165,Orchard St,,0,408,I4,,Y,0900A,0700P,BK,,2017,102-3047,0,51,,,,
8707477351,98563JX,NY,COM,02/01/2019,46,VAN,FRUEH,T,21820,27180,27300,88880088,46,46,46,361796,T201,H,1158A,,BX,F,2446,Creston Ave,,0,408,D1,,YYYYYYY,,,BROWN,,2008,,0,53,,,,
8485323130,G65JMV,NJ,PAS,07/26/2018,14,PICK,FORD,T,17870,25390,32670,88880088,18,18,18,366509,T106,D,0802A,,NY,F,49,E 44th St,,0,408,C,,YYYYYYY,,,GREY,,0,,0,99,,,,
8659193349,91159ME,NY,COM,03/05/2019,69,REFG,HIN,T,17510,25390,27800,20191231,13,13,13,365899,T102,O,0841A,,NY,F,51,E 26th St,,0,408,H1,,YYYYY,0700A,0700P,WH,,2017,,0,07,,,,
8613029255,AGY3849,NY,PAS,08/04/2018,38,SUBN,BMW,T,10880,0,0,20190730,62,62,62,365366,T302,E,1030A,,K,I,N,86th St,40ft W/of Bay 40th S,0,408,I4,,Y,0800A,0700P,GY,,2017,,0,40,,,,
1451932819,HMF6250,NY,PAS,06/04/2019,14,SUBN,NISSA,P,62090,0,0,20201130,114,114,114,962195,0114,0000,1242A,,Q,F,,SHORE BLVD,ASTORIA PARKS,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,0,,,,,
1453171540,ZJL3562,PA,PAS,12/27/2018,21,P-U,NISSA,S,13430,77730,51030,0,84,84,0,668009,KS14,0000,1255A,,K,F,304,ATLANTIC AVE,,0,408,D1,,BYBYBYB,1200A,0300A,BLACK,0,0,-,0,,,,,
8650012401,HNH2163,NY,PAS,07/10/2018,31,SUBN,TOYOT,T,21230,28490,15500,20190424,1,1,1,356301,T105,G,0631P,,NY,F,50,Fulton St,,0,408,I4,,Y,0700A,0700P,GY,,2017,,0,069,,,,
4656349264,DPX8790,NY,PAS,05/10/2019,36,SUBN,AUDI,V,0,0,0,0,,0,0,0,,,1019A,,QN,,,WB HILLSIDE AVE @ PA,RSONS BLVD,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8697339297,83700MG,NY,COM,02/15/2019,38,VAN,FORD,T,15710,35710,35770,20190331,24,24,24,361022,T103,H,0123P,,NY,F,775,Columbus Ave,,0,408,I4,,YYYYY,0100P,0700P,WH,,2015,,0,20,,,,
8652981693,HLM7016,NY,PAS,09/20/2018,16,4DSD,TOYOT,T,21790,0,0,20181020,1,1,1,357699,T101,B,0336P,,NY,I,W,Greenwich St,10ft S/of W Houston,0,408,F6,,YYYYYY,0800A,0700P,BK,,2018,,0,18,,,,
8715871769,HFM7606,NY,PAS,04/04/2019,71,4DSD,HONDA,T,57790,24240,24290,20200316,109,109,109,365341,T401,H,0247P,,Q,F,164-02,Northern Blvd,,0,408,J3,,YYYYYYY,,,WH,,2016,,0,01,,,,
8672109272,67677MH,NY,COM,02/01/2019,69,VAN,,T,10510,0,0,20191031,14,14,14,361040,T106,N,0427P,,NY,I,W,6th Ave,20ft S/of W 40th St,0,408,H1,,YYYYYY,0700A,0700P,WH,,2015,,0,06,,,,
8722203450,GLH2456,NY,PAS,12/28/2018,37,SUBN,DODGE,T,54580,8790,8990,20191208,109,109,109,357800,T401,G,0735P,0730P,Q,F,37-02,Main St,,0,408,I3,,YYYYYY,0800A,1000P,WH,,2011,406-1134,0,01,,,,
5103979792,93246MB,NY,COM,09/29/2018,7,VAN,FRUEH,V,0,0,0,0,,0,0,0,,,0954A,,BX,,,BRONXDALE AVE (W/B),@ CRUGER AVE,0,1111,D,T,,,,WH,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
8689071544,XAHL97,NJ,PAS,02/05/2019,38,VAN,FORD,T,17550,10210,10110,88880088,13,13,13,359594,T102,J,1158A,,NY,F,200,E 28th St,,0,408,I3,,YYYYYY,0900A,0700P,WHITE,,0,,0,09,,,,
8672444978,42076JM,NY,COM,05/16/2019,14,DELV,FRUEH,T,34470,10410,10510,88880088,14,14,14,356525,T106,O,1112A,,NY,F,53,W 35th St,,0,408,H1,,YYYYYYY,,,WHITE,,1999,,0,27,,,,
8639649911,6FE795,MA,PAS,04/08/2019,38,SUBN,TOYOT,T,68420,27300,29220,20190088,46,46,46,367353,T201,F,0230P,,BX,F,2486,Tiebout Ave,,0,408,I4,,YYYYYY,0900A,0700P,BLUE,,0,,0,28,,,,
8730104567,FGR5166,NY,PAS,03/02/2019,31,SUBN,TOYOT,T,10910,34690,34710,20190227,18,18,18,355145,T106,J,0302P,,NY,F,672,9th Ave,,0,408,I3,,YYYYYY,0700A,0700P,GY,,2004,,0,28,,,,
8627299961,79946ML,NY,COM,09/26/2018,69,VAN,FORD,T,10410,0,0,20200630,19,19,19,357735,T103,P,0120P,,NY,I,E,5th Ave,50ft S/of E 66th St,0,408,H1,,YYYYYY,0700A,0700P,WH,,2010,,0,04,,,,
8663915883,HGM8983,NY,PAS,06/27/2018,38,4DSD,HYUND,T,33990,60790,35290,20200422,100,100,100,366506,T402,R,0215P,,Q,O,225,Beach 116th St,,0,408,I4,,Y,0830A,0700P,WH,,2017,,0,W,,,,
8736258131,DZH7186,NY,PAS,05/29/2019,70,4DSD,INFIN,T,40930,26630,55330,20190516,70,70,70,367959,T302,K,1257P,,K,F,755,Flatbush Ave,,0,408,I3,,YYYYYYY,,,GY,,2007,,0,08,,,,
8673027366,AR23461,CT,PAS,08/28/2018,21,4DSD,CHRYS,T,94930,64530,48330,20180088,75,75,75,347663,T301,M,1117A,,K,O,664,Wyona St,,0,408,D1,,Y  Y,1100A,1230A,SILVE,,0,,0,X,,,,
8725717777,JFW3721,NY,PAS,06/08/2019,21,4DSD,BMW,T,62590,10640,10740,20210208,108,108,108,349456,T401,E,0810A,,Q,F,48-19,Skillman Ave,,0,408,D1,,YYYYYY,0800A,0830A,GY,,2011,,0,51-A,,,,
1454001963,GCK4458,NY,PAS,01/26/2019,14,P-U,DODGE,P,26828,18805,10265,20181125,121,121,121,963693,0121,0000,1230P,,R,F,145,E SERVICE RD,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
8721105534,HMY4525,NY,PAS,01/10/2019,70,4DSD,INFIN,T,51090,19940,20090,20190109,102,102,102,366503,T402,H,0130P,,Q,F,106-06,Jamaica Ave,,0,408,I3,,YYYYYYY,,,GY,,2017,,0,34,,,,
8680801859,66604MB,NY,COM,08/08/2018,69,REFG,GMC,T,17250,32645,13610,20200531,6,6,6,367976,T101,G,1005A,,NY,O,52,E 13th St,,0,408,H1,,Y,0700A,0700P,WH,,2012,,0,23,,,,
8640037115,T732555C,NY,OMT,07/31/2018,21,4DSD,TOYOT,T,25160,18140,51090,20190228,103,103,103,362618,T402,P,1250P,,Q,F,90-51,185th St,,0,408,D1,,Y  Y,1130A,0100P,GY,,2014,,0,R,,,,
8540699564,63633MB,NY,COM,07/02/2018,14,REFG,ISUZU,T,13015,27100,45440,20200131,1,1,1,367335,T101,B,0753A,,NY,F,33,Beekman St,,0,408,H1,,YYYYYYY,,,WH,,2012,,0,16,,,,
8699952399,83560ME,NY,COM,09/06/2018,20,VAN,FRUEH,T,10610,0,0,88880088,10,10,10,368517,T102,J,0331P,,NY,I,E,7th Ave,5ft S/of W 24th St,0,408,I3,,YYYYYYY,,,WHITE,,2004,,0,02,,,,
8646045213,KTG9843,PA,PAS,07/20/2018,21,SUBN,HONDA,T,58330,29230,87630,88880088,90,90,90,363466,T301,G,0838A,,K,F,10,Manhattan Ave,,0,408,D1,,Y  Y,0830A,1000A,RED,,0,,0,16,,,,
8682827347,GPN3792,NY,PAS,03/20/2019,21,4DSD,HONDA,T,23290,17790,18040,20200531,103,103,103,362563,T402,A,0818A,,Q,F,88-18,150th St,,0,408,D1,,YYYYYY,0800A,0830A,WH,,2010,,0,15,,,,
5104470957,KPG6840,PA,PAS,11/17/2018,7,SDN,MERCU,V,0,0,0,0,,0,0,0,,,1258P,,BK,,,ATLANTIC AVE (W/B) @,KINGSTON AVE,0,1111,D,T,,,,,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
8660566798,HMV1067,NY,PAS,02/21/2019,70,SUBN,SUBAR,T,26230,67530,35730,20181201,70,70,70,367955,T302,G,0138P,,K,O,2004,Church Ave,,0,408,I4,,YYYYYYY,,,BK,,2017,,0,09,,,,
8639687481,AE38202,AZ,PAS,12/08/2018,46,TR/C,GMC,T,18520,53920,76950,20180088,43,43,43,367342,T201,J,1117A,,BX,F,1274,Castle Hill Ave,,0,408,I4,,YYYYYYY,,,OTHER,,0,,0,05,,,,
8659519851,60955MC,NY,COM,08/16/2018,10,VAN,CHEVR,T,13610,24990,16140,88880088,1,1,1,363518,T105,J,1203P,,NY,F,150,Broadway,,0,408,C,,YYYYYYY,,,WHITE,,2012,,0,048,,,,
8674366480,13871MK,NY,COM,09/17/2018,38,VAN,CHEVR,T,18410,25390,27790,20190102,19,19,19,361091,T103,HH,0403P,,NY,O,30,E 71st St,,0,408,I3,,YYYYYY,0900A,0700P,WH,,2006,,0,12,,,,
8646878661,REX698,MS,PAS,08/20/2018,37,4DSD,DODGE,T,10440,5690,50990,20190488,108,108,108,365836,T401,V,1244P,1100A,Q,O,11-51,47th Ave,,0,408,E5,,YYYYY,0900A,0700P,WHITE,,0,415-2119,0,J,,,,
8692997146,JFL3185,NY,PAS,03/29/2019,16,4DSD,LEXUS,T,14810,0,0,20201220,112,112,112,358202,T402,S,1253P,,Q,I,W,70th Rd,10ft N/of Austin St,0,408,C,,YYYYY,0900A,0100P,MR,,2007,,0,07,,,,
4650090052,T671424C,NY,OMT,11/19/2018,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0219P,,BK,,,NB KINGS HWY @ TILDE,N AVE,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8703185941,JBJ9442,NY,PAS,05/24/2019,21,PICK,DODGE,T,31530,85330,83330,20200630,79,79,79,358153,T301,G,1232P,,K,O,851,Dekalb Ave,,0,408,D1,,Y  Y,1200A,0130P,BK,,2018,,0,09,,,,
8716786452,AJ48944,CT,PAS,04/22/2019,19,4DSD,BMW,T,64290,8440,8590,20190088,114,114,114,365933,T401,C,0813A,,Q,F,34-02,Steinway St,,0,408,D1,,YYYYYYY,,,BLACK,,0,,0,30-A,,,,
8642422671,AD59997,CT,PAS,06/28/2018,14,4DSD,LEXUS,T,54580,57790,8790,88880088,109,109,109,365341,T401,H,1138A,,Q,F,36-36,Main St,,0,408,I4,,YYYYYYY,,,GREY,,0,,0,01,,,,
8744102914,GSS6073,NY,PAS,04/17/2019,31,PICK,FORD,T,17590,0,0,20201002,13,13,13,368594,T102,N,0258P,,NY,I,N,E 30th St,20ft E/of Park Ave S,0,408,D,,YYYYY,0800A,0600P,BK,,2018,,0,08,,,,
8684706821,87948JW,NY,COM,08/30/2018,37,VAN,FORD,T,31190,37170,37190,20190831,33,33,33,362264,T103,FF,0445P,0403P,NY,O,1208,St Nicholas Ave,,20180830,408,E9,,Y,0800A,0700P,WH,,2007,105-8374,0,63,,,,
8597136054,12343MG,NY,COM,01/16/2019,40,VAN,FRUEH,T,59990,0,0,88880088,110,110,110,367966,T401,Q,1147A,,Q,I,N,Queens Blvd,30ft W/of 55th Ave,0,408,D1,,YYYYYYY,,,BROWN,,2015,,0,45-A,,,,
8651848870,HXE8951,NY,PAS,09/27/2018,21,SUBN,HONDA,T,22590,35780,11940,20191227,109,109,109,341921,T401,L,1129A,,Q,F,57-05,138th St,,0,408,D1,,Y,1100A,1230A,RD,,2018,,0,X,,,,
8647178762,TANKS2,NY,COM,10/16/2018,38,VAN,FORD,T,24890,18590,18610,20200731,19,19,19,355660,T103,N,0200P,,NY,F,1185,Lexington Ave,,0,408,I3,,YYYYY,1000A,0700P,WH,,2011,,0,05,,,,
8640929713,CFA5123,NY,PAS,07/17/2018,38,SUBN,HONDA,T,64730,9280,6380,20191218,66,66,66,362553,T302,F,1054A,,K,F,5410,New Utrecht Ave,,0,408,I4,,YYYYY,0800A,0700P,GY,,2008,,0,24,,,,
8708117676,HTL8412,NY,PAS,05/08/2019,38,4DSD,TOYOT,T,53000,28093,28093,20190807,120,120,120,362582,T303,E,0209P,,R,O,1865,Victory Blvd,,0,408,I4,,YYYYYY,0900A,0700P,GY,,2009,,0,05-P,,,,
8746600140,U75ALP,NJ,PAS,05/18/2019,38,SUBN,BMW,T,23390,17350,17370,88880088,13,13,13,366452,T102,X,0253P,,NY,O,74,Irving Pl,,0,408,I4,,YYYYYY,0830A,0700P,WHITE,,0,,0,15,,,,
4010486478,JCF2293,NY,PAS,02/01/2019,5,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0120P,,MN,,,WB 125TH ST @ ST NIC,HOLAS AVE,0,1111,C,T,,,,WH,,2005,,0,,BUS LANE VIOLATION,,,
5106217283,AEW4316,NY,PAS,04/25/2019,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0730P,,QN,,,ASTORIA BLVD (E/B) @,108TH ST,0,1111,D,T,,,,GY,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
8746954909,303495R,NJ,PAS,06/21/2019,20,SUBN,HONDA,T,53920,55720,18520,88880088,43,43,43,367874,T201,B,0942A,,BX,F,2134,Newbold Ave,,0,408,D1,,YYYYYYY,,,GREY,,0,,0,14,,,,
8747756561,XAHW94,NJ,PAS,06/06/2019,19,DELV,ISUZU,T,26760,78750,36420,88880088,44,44,44,367905,T201,J,1213P,,BX,F,160,E 170th St,,0,408,J3,,YYYYYYY,,,WHITE,,0,,0,11,,,,
4650298350,T694171C,NY,OMT,11/20/2018,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0231P,,QN,,,WB QUEENS BLVD @ 56T,H ST,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8507132698,23990MG,NY,COM,08/07/2018,20,VAN,TOYOT,T,27590,14010,22890,20190430,5,5,5,367884,T101,D,0209P,,NY,F,16,Orchard St,,0,408,J3,,YYYYY,0700A,0700P,GY,,2012,,0,43,,,,
8693939543,AR22598,CT,PAS,01/24/2019,40,SUBN,JEEP,T,11810,27090,30490,88880088,34,34,34,362545,T103,L,0117P,,NY,F,23,Arden St,,0,408,F1,,YYYYYYY,,,WHITE,,0,,4,V,,,,
8687461513,70686JR,NY,COM,10/02/2018,38,DELV,FRUEH,T,68290,12190,12390,88880088,108,108,108,362541,T401,R,0128P,,Q,F,58-07,Woodside Ave,,0,408,I3,,YYYYYY,0800A,0700P,WHITE,,2004,,0,41,,,,
8683737676,VUM3418,VA,PAS,04/15/2019,21,4DSD,BMW,T,15410,36090,13113,20190488,26,26,26,363949,T103,EE,1123A,,NY,F,15,Claremont Ave,,0,408,D1,,Y  Y,1100A,1230A,BLACK,,0,,0,23,,,,
8692210500,T709711C,NY,OMT,11/28/2018,20,4DSD,TOYOT,T,51090,0,0,20190531,102,102,102,362232,T402,F,0424P,,Q,I,N,Jamaica Ave,1ft W/of 115th St,0,408,I4,,YYYYYYY,,,BK,,2013,,0,36,,,,
8680807450,JCB4998,NY,PAS,09/07/2018,21,SUBN,HONDA,T,17050,12210,12310,20200727,9,9,9,367976,T101,G,1124A,,NY,F,258,E 3rd St,,0,408,D1,,Y  Y,1100A,1230A,BK,,2018,,0,27,,,,
8655436800,HNZ8589,NY,PAS,11/30/2018,21,SUBN,CHRYS,T,51030,94830,89530,20190427,84,84,84,361034,T301,F,0949A,,K,F,181,Hoyt St,,0,408,D1,,Y,0930A,1100A,BL,,2006,,0,05,,,,
8674789559,AS36170,CT,999,01/05/2019,20,SUBN,DODGE,T,18630,59030,26230,88880088,70,70,70,358842,T302,G,0949A,,K,F,2170,Bedford Ave,,0,408,D,,YYYYYYY,,,GREY,,0,,0,09,,,,
8620627181,1761190,NJ,PAS,09/29/2018,21,2DSD,ME/BE,T,10210,17610,17630,88880088,13,13,13,356356,T102,X,0807A,,NY,F,464,3rd Ave,,0,408,C4,,YYYYYY,0800A,0830A,SILVE,,0,,0,D,,,,
